"","PL_Index","LP_Index","Pivot_Energy","PLEC_Flux_Density","LP_Flux_Density","PL_Flux_Density","nuFnu7","PLEC_Expfactor","PLEC_Index","Flux_Band2","Flux_Band7","nuFnu2","Frac_Variability","Variability_Index","nuFnu6","Flux_Band3","Npred","Flux_Band6","nuFnu3","Flux_Band1","nuFnu1","LP_SigCurv","LP_beta","Energy_Flux100","Flux_Band4","PLEC_SigCurv","nuFnu4","nuFnu5","Flux_Band5","Flux1000","Signif_Avg","PLEC_Exp_Index","Source_Name","ASSOC1","CLASS1"
"1514",2.4075665473938,2.35975122451782,1180.33959960938,2.40901049108899e-13,2.37019225860641e-13,2.26269401978028e-13,2.12154042736682e-18,0.00165911042131484,2.16163182258606,2.27414043152407e-09,4.64583410236897e-17,5.2525404815526e-13,0.606659531593323,14.7105712890625,2.76340907622019e-13,1.02613550989616e-09,413.317810058594,1.19644589374746e-11,6.72002492714541e-13,1.00718606788064e-08,1.58774675265011e-12,0.388343453407288,0.0371734350919724,3.18587951159133e-12,1.6580957440393e-10,0.854440450668335,3.82967339481247e-13,3.40026916128763e-13,5.1921491411866e-11,2.3933618975569e-10,4.79156398773193,0.666666686534882,"4FGL J1942.8-3512 ","1RXS J194306.8-351001       ","bll"
"1515",2.22416090965271,2.21839642524719,1642.08532714844,2.60946158344572e-13,2.54163850339426e-13,2.51951617121632e-13,3.82930693447817e-13,0.000569946249015629,2.11241674423218,1.49144643302179e-08,7.83558721378919e-12,3.50612139148054e-12,0,4.49932193756104,3.53565321551536e-13,1.35798883249549e-09,791.438415527344,1.50400889659119e-11,9.08221740002213e-13,2.23068798987924e-08,3.54196056165379e-12,0.109799139201641,0.00518983881920576,7.15932564968047e-12,4.31951419077592e-10,0.918760120868683,1.01543968546169e-12,1.2056775933536e-12,1.80274989380891e-10,6.18188722434354e-10,12.9287672042847,0.666666686534882,"4FGL J1946.0-3112 ","PKS 1942-313                ","bll"
"1516",1.98172354698181,1.94872689247131,3677.56909179688,5.28612018795092e-14,5.1685875902558e-14,4.98673571511753e-14,7.54310730630842e-13,0.000537951826117933,1.79111230373383,9.14568687448991e-09,1.40213361754515e-11,2.20165335615419e-12,0.510334551334381,25.5275058746338,1.49806805415514e-12,1.64437119476446e-09,536.657958984375,6.22298740315941e-11,1.13140323932531e-12,2.32568009295164e-08,3.7284307585761e-12,0.510616064071655,0.0237622819840908,7.447794984905e-12,3.04501202030849e-10,1.35644745826721,7.33029793548862e-13,1.27285508522146e-12,1.84995602170446e-10,6.63647803378353e-10,15.279278755188,0.666666686534882,"4FGL J1949.5+0906 ","1RXS J194934.1+090655       ","bll"
"1517",2.39107036590576,2.33312892913818,1332.07092285156,2.27894390641623e-13,2.5097957566389e-13,1.90494606308773e-13,1.41315521025483e-13,0.00364629807882011,1.96451461315155,3.5285837430123e-14,3.07634278294555e-12,8.16275228793251e-18,1.07174015045166,38.3028945922852,1.41201530719573e-13,1.41871259184967e-09,402.499725341797,6.10384139065889e-12,9.3083743837874e-13,6.73851818788762e-09,1.06295983300086e-12,1.96396148204803,0.198833703994751,3.55608012654607e-12,2.1857064769204e-10,1.53643751144409,5.05624405192084e-13,3.63855132004889e-13,5.54560772303425e-11,2.71469402512992e-10,5.63888025283813,0.666666686534882,"4FGL J1951.8-0511 ","PMN J1951-0509              ","fsrq"
"1518",2.41457486152649,2.38640379905701,920.334289550781,2.15576016239505e-12,2.25912734699851e-12,2.06590300422249e-12,2.2355867970638e-13,0.00119614799041301,2.29416871070862,2.52789966737055e-08,4.90783108597626e-12,5.83474284512886e-12,0.73887175321579,169.624816894531,8.37541624595928e-13,5.55646773037211e-09,1908.27380371094,3.62864530090157e-11,3.63596717838088e-12,4.8476035630074e-08,7.63975428058616e-12,2.28110885620117,0.072447769343853,1.60031692758578e-11,9.07616926060228e-10,1.60745811462402,2.09490584601735e-12,1.4030623451261e-12,2.14415318833261e-10,1.19382437269167e-09,23.0899181365967,0.666666686534882,"4FGL J1954.6-1122 ","TXS 1951-115                ","bll"
"1519",2.07064843177795,2.06822967529297,2485.3173828125,1.23114504159937e-13,1.20883731084993e-13,1.19821538216609e-13,1.36868229423659e-12,0.000262663699686527,2.00485062599182,9.10976005741304e-09,2.63734607069965e-11,2.17388477011249e-12,0.33922615647316,19.3002529144287,1.24873744157539e-12,1.92981253199775e-09,723.376892089844,5.23288912201991e-11,1.3139667305595e-12,3.8314707309639e-12,6.12080195487824e-16,0.152682110667229,0.00430277455598116,8.13221798928732e-12,4.81884199210469e-10,0.807328343391418,1.14993236287331e-12,9.4429336312124e-13,1.38687603068455e-10,7.32025717820051e-10,16.0457077026367,0.666666686534882,"4FGL J1955.1-1604 ","1RXS J195500.6-160328       ","bll"
"1520",2.41028428077698,2.26162624359131,925.072814941406,1.94150555007933e-12,2.02645756078312e-12,1.72714934802004e-12,1.41345323032699e-13,0.00442244112491608,1.9471116065979,1.75072063512971e-08,4.40768255227653e-12,4.32994742491366e-12,0.818430840969086,125.709587097168,3.38876306573213e-13,3.98742505680616e-09,1246.75256347656,1.57994728411381e-11,2.70911049669864e-12,5.30044497182303e-09,8.69188889699585e-13,3.55798768997192,0.164682283997536,1.06796377297158e-11,9.58123469452232e-10,3.47206735610962,2.20023803863822e-12,9.55771811521344e-13,1.5317337676013e-10,1.14229470327132e-09,18.4296226501465,0.666666686534882,"4FGL J1955.2+1358 ","87GB 195252.4+135009        ","fsrq"
"1521",2.53443574905396,2.47925806045532,971.004821777344,1.05229518675143e-12,1.07898672635498e-12,9.4291143903219e-13,1.50342140974322e-16,0.00365623296238482,2.19539594650269,9.44772171607156e-09,3.44085069613784e-15,2.15605181277945e-12,0.731265127658844,68.8773651123047,1.37232320776212e-13,2.87289658729151e-09,1276.625,6.01345796075181e-12,1.85476655735484e-12,4.0893745278936e-08,6.41468128614875e-12,2.17430925369263,0.122637175023556,8.75737590083636e-12,5.64004232206372e-10,2.17115950584412,1.28710648909791e-12,4.94131699533412e-13,7.6537352844408e-11,5.70097635765876e-10,14.2606544494629,0.666666686534882,"4FGL J1955.4+5132 ","OV 591                      ","fsrq"
"1522",1.87442719936371,1.87704944610596,6514.66162109375,8.5992190879949e-15,8.78072130793255e-15,7.59585181076472e-15,6.73935408347648e-13,0.000606407527811825,1.64930844306946,4.61000019354087e-14,1.19834480880043e-11,1.12162448514189e-17,0,3.79638409614563,6.66914494549392e-13,7.21483317533966e-10,215.18229675293,2.74109207554218e-11,5.02768345619214e-13,5.46422412525671e-12,8.79749171325524e-16,1.24704420566559,0.0708623751997948,3.36106901858979e-12,2.69390426632654e-10,1.26581573486328,6.554336066944e-13,3.81008159050511e-13,5.46754898300694e-11,2.86207169075681e-10,8.42812919616699,0.666666686534882,"4FGL J1955.7+0214 ","NVSS J195547+021514         ","bll"
"1523",2.06879496574402,2.14756512641907,3357.29858398438,2.92077627817196e-14,3.11519032954437e-14,1.98354855218859e-14,1.89028859839263e-13,0.00460108416154981,1.28097081184387,1.05793137945196e-16,3.63974128614331e-12,2.5250277887485e-20,0,7.95763969421387,2.60346838488676e-13,4.39662920599573e-14,215.498275756836,1.09079629009856e-11,2.99421944776883e-17,1.49249276132357e-12,2.38444327454177e-16,2.46201276779175,0.320507019758224,2.50778261004503e-12,1.94273513942633e-10,2.09280252456665,4.63684158343719e-13,5.0061148802738e-13,7.35084215719439e-11,2.25750099169808e-10,4.20858287811279,0.666666686534882,"4FGL J1956.1+0234 ","NVSS J195547+021514         ","bll"
